locatie-id	locatie	id	longitude	latitude
Knooppunt Beveren-240	Knooppunt Beveren	240	4.23971	51.24268
Knooppunt Beveren-241	Knooppunt Beveren	241	4.23986	51.24269
Knooppunt Beveren-242	Knooppunt Beveren	242	4.23991	51.24269
Knooppunt Beveren-243	Knooppunt Beveren	243	4.23997	51.24269
Knooppunt Beveren-244	Knooppunt Beveren	244	4.2398	51.24272
Knooppunt Beveren-245	Knooppunt Beveren	245	4.24042	51.24186
Knooppunt Beveren-246	Knooppunt Beveren	246	4.254577953	51.24241097
Knooppunt Beveren-247	Knooppunt Beveren	247	4.254574175	51.24237722
Knooppunt Beveren-248	Knooppunt Beveren	248	4.25342	51.24238
Knooppunt Beveren-249	Knooppunt Beveren	249	4.253417476	51.24235041
Wetteren - ErpeMere-250	Wetteren - ErpeMere	250	3.904129511	50.94506142
Wetteren - ErpeMere-252	Wetteren - ErpeMere	252	3.904104386	50.9450312
Wetteren - ErpeMere-253	Wetteren - ErpeMere	253	3.904072988	50.94500303
Wetteren - ErpeMere-254	Wetteren - ErpeMere	254	3.903955043	50.9448845
Wetteren - ErpeMere-255	Wetteren - ErpeMere	255	3.90398111	50.94491322
Wetteren - ErpeMere-256	Wetteren - ErpeMere	256	3.904009235	50.94494325
complex Gent-St-Pieters (15)-257	complex Gent-St-Pieters (15)	257	3.710633271	51.01453115
complex Gent-St-Pieters (15)-258	complex Gent-St-Pieters (15)	258	3.710654126	51.01456066
complex Gent-St-Pieters (15)-259	complex Gent-St-Pieters (15)	259	3.710671044	51.01459181
complex Gent-St-Pieters (15)-260	complex Gent-St-Pieters (15)	260	3.710546769	51.01406615
complex Gent-St-Pieters (15)-261	complex Gent-St-Pieters (15)	261	3.710764867	51.01471976
complex Gent-St-Pieters (15)-262	complex Gent-St-Pieters (15)	262	3.710749047	51.01468535
complex Gent-St-Pieters (15)-263	complex Gent-St-Pieters (15)	263	3.710730812	51.01465418
Gent-UZ - Zwijnaarde-264	Gent-UZ - Zwijnaarde	264	3.731769089	51.01814524
Gent-UZ - Zwijnaarde-265	Gent-UZ - Zwijnaarde	265	3.731713327	51.01815732
Gent-UZ - Zwijnaarde-266	Gent-UZ - Zwijnaarde	266	3.731656274	51.01816848
Gent-UZ - Zwijnaarde-267	Gent-UZ - Zwijnaarde	267	3.731613333	51.01817961
Gent-UZ - Zwijnaarde-268	Gent-UZ - Zwijnaarde	268	3.731554172	51.01819157
Gent-UZ - Zwijnaarde-269	Gent-UZ - Zwijnaarde	269	3.731375247	51.01820421
Gent-UZ - Zwijnaarde-270	Gent-UZ - Zwijnaarde	270	3.731326295	51.01821634
Gent-UZ - Zwijnaarde-271	Gent-UZ - Zwijnaarde	271	3.730822514	51.01833858
Gent-UZ - Zwijnaarde-272	Gent-UZ - Zwijnaarde	272	3.730871772	51.01832929
Gent-UZ - Zwijnaarde-273	Gent-UZ - Zwijnaarde	273	3.730920778	51.01831628
Gent-UZ - Zwijnaarde-274	Gent-UZ - Zwijnaarde	274	3.731141737	51.01826225
Gent-UZ - Zwijnaarde-275	Gent-UZ - Zwijnaarde	275	3.731190761	51.0182501
Merelbeke - Zwijnaarde-276	Merelbeke - Zwijnaarde	276	3.741333441	51.00686477
Merelbeke - Zwijnaarde-277	Merelbeke - Zwijnaarde	277	3.741356541	51.00682049
Merelbeke - Zwijnaarde-278	Merelbeke - Zwijnaarde	278	3.741333056	51.00679023
Merelbeke - Zwijnaarde-279	Merelbeke - Zwijnaarde	279	3.741309743	51.00676353
Merelbeke - Zwijnaarde-280	Merelbeke - Zwijnaarde	280	3.741206636	51.00663655
Merelbeke - Zwijnaarde-281	Merelbeke - Zwijnaarde	281	3.741230298	51.00666631
Merelbeke - Zwijnaarde-282	Merelbeke - Zwijnaarde	282	3.741252837	51.00669614
Knooppunt Zwijnaarde (FR>E40)-283	Knooppunt Zwijnaarde (FR>E40)	283	3.728009677	51.00983529
Knooppunt Zwijnaarde (FR>E40)-284	Knooppunt Zwijnaarde (FR>E40)	284	3.727974687	51.00985836
Knooppunt Zwijnaarde (FR>E40)-285	Knooppunt Zwijnaarde (FR>E40)	285	3.728089008	51.00959249
Knooppunt Zwijnaarde (FR>E40)-286	Knooppunt Zwijnaarde (FR>E40)	286	3.728074278	51.00963086
Knooppunt Zwijnaarde (Antw>E40)-287	Knooppunt Zwijnaarde (Antw>E40)	287	3.724930365	51.01261254
Knooppunt Zwijnaarde (Antw>E40)-288	Knooppunt Zwijnaarde (Antw>E40)	288	3.724930365	51.01261254
Knooppunt Zwijnaarde (Antw>E40)-289	Knooppunt Zwijnaarde (Antw>E40)	289	3.724999014	51.01248111
Knooppunt Zwijnaarde (Antw>E40)-290	Knooppunt Zwijnaarde (Antw>E40)	290	3.724999014	51.01248111
Knooppunt Zwijnaarde (Oost>E17)-291	Knooppunt Zwijnaarde (Oost>E17)	291	3.724396258	51.01006526
Knooppunt Zwijnaarde (Oost>E17)-292	Knooppunt Zwijnaarde (Oost>E17)	292	3.724434455	51.01008549
Knooppunt Zwijnaarde (Oost>E17)-293	Knooppunt Zwijnaarde (Oost>E17)	293	3.724411101	51.00914497
Knooppunt Zwijnaarde (Bru>E17)-294	Knooppunt Zwijnaarde (Bru>E17)	294	3.72940021	51.01088482
Knooppunt Zwijnaarde (Bru>E17)-295	Knooppunt Zwijnaarde (Bru>E17)	295	3.729447095	51.01090115
Knooppunt Zwijnaarde (Bru>E17)-297	Knooppunt Zwijnaarde (Bru>E17)	297	3.729617395	51.01096711
Aalbeke - grens Walloni-298	Aalbeke - grens Walloni	298	3.245271211	50.78162941
Aalbeke - grens Walloni-299	Aalbeke - grens Walloni	299	3.245245506	50.78160075
E314 weefstrook kmpt 80,8-3706	E314 weefstrook kmpt 80,8	3706	4.697561628	50.89948199
E314 weefstrook kmpt 80,8-3707	E314 weefstrook kmpt 80,8	3707	4.697561628	50.89948199
E314 weefstrook kmpt 80,8-3708	E314 weefstrook kmpt 80,8	3708	4.697561628	50.89948199
E314 weefstrook kmpt 86-3709	E314 weefstrook kmpt 86	3709	4.65021	50.865109
Snede Winksele  Leuven 1-3700	Snede Winksele  Leuven 1	3700	4.668252	50.87984
Snede Winksele  Leuven 1-3701	Snede Winksele  Leuven 1	3701	4.668212	50.879862
Snede Winksele  Leuven 1-3702	Snede Winksele  Leuven 1	3702	4.668172	50.879885
Snede Winksele  Leuven 2-3703	Snede Winksele  Leuven 2	3703	4.657064	50.875018
NZK N19g Noordrotonde-3715	NZK N19g Noordrotonde	3715	4.940543671	51.13365547
NZK N19g Noordrotonde-3716	NZK N19g Noordrotonde	3716	4.940543222	51.13376941
NZK N19g Noordrotonde-3717	NZK N19g Noordrotonde	3717	4.940543222	51.13376941
NZK N19g Noordrotonde-3718	NZK N19g Noordrotonde	3718	4.939881854	51.1343478
NZK N19g Noordrotonde-3719	NZK N19g Noordrotonde	3719	4.939881854	51.1343478
E314 weefstrook kmpt 86-3710	E314 weefstrook kmpt 86	3710	4.650168	50.865126
E314 weefstrook kmpt 86,7-3711	E314 weefstrook kmpt 86,7	3711	4.64534147	50.86049288
E314 weefstrook kmpt 86,7-3712	E314 weefstrook kmpt 86,7	3712	4.645294692	50.8605069
E314 weefstrook kmpt 86,7-3713	E314 weefstrook kmpt 86,7	3713	4.645250806	50.86052217
E314 weefstrook kmpt 86,7-3714	E314 weefstrook kmpt 86,7	3714	4.645206862	50.86053657
NZK N19g Noordrotonde-3726	NZK N19g Noordrotonde	3726	4.938023055	51.13136915
NZK N19g Zuidrotonde-3727	NZK N19g Zuidrotonde	3727	4.938196922	51.12948695
NZK N19g Zuidrotonde-3728	NZK N19g Zuidrotonde	3728	4.938196922	51.12948695
NZK N19g Zuidrotonde-3729	NZK N19g Zuidrotonde	3729	4.939219972	51.12845802
NZK N19g Noordrotonde-3720	NZK N19g Noordrotonde	3720	4.938487138	51.13410081
NZK N19g Noordrotonde-3721	NZK N19g Noordrotonde	3721	4.938297471	51.1339819
NZK N19g Noordrotonde-3722	NZK N19g Noordrotonde	3722	4.938297471	51.1339819
NZK N19g Noordrotonde-3723	NZK N19g Noordrotonde	3723	4.939170755	51.13459365
NZK N19g Noordrotonde-3724	NZK N19g Noordrotonde	3724	4.939170755	51.13459365
NZK N19g Noordrotonde-3725	NZK N19g Noordrotonde	3725	4.938488152	51.13130286
Snede Moorsele-2405	Snede Moorsele	2405	3.173430531	50.85026952
Snede Moorsele-2404	Snede Moorsele	2404	3.173534278	50.85027687
NZK N19g-R14-3738	NZK N19g-R14	3738	4.973616921	51.1822863
Snede Moorsele-2403	Snede Moorsele	2403	3.173481835	50.85027352
NZK N19g-R14-3739	NZK N19g-R14	3739	4.973616921	51.1822863
Snede Moorsele-2402	Snede Moorsele	2402	3.173580512	50.8502789
E313 Spitsstrook kmpt. 8,850-2401	E313 Spitsstrook kmpt. 8,850	2401	4.566043911	51.20417897
E313 Spitsstrook kmpt. 8,850-2400	E313 Spitsstrook kmpt. 8,850	2400	4.56602454	51.20415287
NZK N19g Zuidrotonde-3730	NZK N19g Zuidrotonde	3730	4.942301036	51.1285685
NZK N19g Zuidrotonde-3731	NZK N19g Zuidrotonde	3731	4.942301036	51.1285685
NZK N19g Zuidrotonde-3732	NZK N19g Zuidrotonde	3732	4.941261544	51.12822974
Massenhoven - Ranst-2409	Massenhoven - Ranst	2409	4.57624	51.201459
NZK N19g Zuidrotonde-3733	NZK N19g Zuidrotonde	3733	4.941180401	51.12808607
Snede Drongen-2408	Snede Drongen	2408	3.613048949	51.0411214
NZK N19g Zuidrotonde-3734	NZK N19g Zuidrotonde	3734	4.940982449	51.12643722
Snede Drongen-2407	Snede Drongen	2407	3.613063533	51.04115076
NZK N19g Zuidrotonde-3735	NZK N19g Zuidrotonde	3735	4.940884674	51.12640568
Snede Drongen-2406	Snede Drongen	2406	3.613080238	51.04118152
Kennedy snede 2-3750	Kennedy snede 2	3750	4.371326973	51.20589093
Complex nr11 Waaslandhaven Noord-2416	Complex nr11 Waaslandhaven Noord	2416	4.285922	51.282175
Kennedy snede 1-3748	Kennedy snede 1	3748	4.37264458	51.20430091
Complex nr11 Waaslandhaven Noord-2415	Complex nr11 Waaslandhaven Noord	2415	4.280304	51.275296
Kennedy snede 1-3749	Kennedy snede 1	3749	4.37264458	51.20430091
Complex nr11 Waaslandhaven Noord-2414	Complex nr11 Waaslandhaven Noord	2414	4.280765331	51.27517383
Complex nr11 Waaslandhaven Noord-2413	Complex nr11 Waaslandhaven Noord	2413	4.280815106	51.27515812
Complex nr11 Waaslandhaven Noord-2412	Complex nr11 Waaslandhaven Noord	2412	4.280656152	51.27520668
Complex nr11 Waaslandhaven Noord-2411	Complex nr11 Waaslandhaven Noord	2411	4.280604748	51.27522022
Massenhoven - Ranst-2410	Massenhoven - Ranst	2410	4.57622	51.201428
NZK N19g-N123-3740	NZK N19g-N123	3740	4.956746171	51.23797263
NZK N19g-N123-3741	NZK N19g-N123	3741	4.956746171	51.23797263
NZK H19g-N13-3742	NZK H19g-N13	3742	4.940953371	51.13951115
NZK H19g-N13-3743	NZK H19g-N13	3743	4.940953371	51.13951115
Kennedy snede 1-3744	Kennedy snede 1	3744	4.372902851	51.20440892
Complex nr10 Waaslandhaven Zuid-2419	Complex nr10 Waaslandhaven Zuid	2419	4.260186599	51.25127154
Kennedy snede 1-3745	Kennedy snede 1	3745	4.372902851	51.20440892
Complex nr11 Waaslandhaven Noord-2418	Complex nr11 Waaslandhaven Noord	2418	4.277903161	51.27125687
Kennedy snede 1-3746	Kennedy snede 1	3746	4.372902851	51.20440892
Complex nr11 Waaslandhaven Noord-2417	Complex nr11 Waaslandhaven Noord	2417	4.286420365	51.28203145
Kennedy snede 1-3747	Kennedy snede 1	3747	4.37264458	51.20430091
Kennedy snede 3-3760	Kennedy snede 3	3760	4.369566476	51.20718795
Kennedy snede 3-3761	Kennedy snede 3	3761	4.369566476	51.20718795
Complex nr8 De Pinte-2430	Complex nr8 De Pinte	2430	3.670258624	50.98284248
Complex nr8 De Pinte-2427	Complex nr8 De Pinte	2427	3.670111475	50.98302345
Kennedy snede 3-3759	Kennedy snede 3	3759	4.369566476	51.20718795
Complex nr10 Waaslandhaven Zuid-2426	Complex nr10 Waaslandhaven Zuid	2426	4.261813719	51.25233701
Complex nr10 Waaslandhaven Zuid-2425	Complex nr10 Waaslandhaven Zuid	2425	4.261743987	51.2528969
Complex nr10 Waaslandhaven Zuid-2424	Complex nr10 Waaslandhaven Zuid	2424	4.259814613	51.25151331
Complex nr10 Waaslandhaven Zuid-2423	Complex nr10 Waaslandhaven Zuid	2423	4.259810663	51.25082279
Complex nr10 Waaslandhaven Zuid-2422	Complex nr10 Waaslandhaven Zuid	2422	4.260058154	51.25133921
Complex nr10 Waaslandhaven Zuid-2421	Complex nr10 Waaslandhaven Zuid	2421	4.260020986	51.25136069
Complex nr10 Waaslandhaven Zuid-2420	Complex nr10 Waaslandhaven Zuid	2420	4.260149004	51.25129218
Kennedy snede 2-3751	Kennedy snede 2	3751	4.371326973	51.20589093
Kennedy snede 2-3752	Kennedy snede 2	3752	4.371326973	51.20589093
Kennedy snede 2-3753	Kennedy snede 2	3753	4.371060502	51.20578672
Kennedy snede 2-3754	Kennedy snede 2	3754	4.371060502	51.20578672
Kennedy snede 2-3755	Kennedy snede 2	3755	4.371060502	51.20578672
Kennedy snede 3-3756	Kennedy snede 3	3756	4.369845183	51.20728435
Complex nr8 De Pinte-2429	Complex nr8 De Pinte	2429	3.670111475	50.98302345
Kennedy snede 3-3757	Kennedy snede 3	3757	4.369845183	51.20728435
Complex nr8 De Pinte-2428	Complex nr8 De Pinte	2428	3.670111475	50.98302345
Kennedy snede 3-3758	Kennedy snede 3	3758	4.369845183	51.20728435
Kennedy snede 2-3770	Kennedy snede 2	3770	4.371326973	51.20589093
Kennedy snede 2-3771	Kennedy snede 2	3771	4.371060502	51.20578672
Kennedy snede 2-3772	Kennedy snede 2	3772	4.371060502	51.20578672
complex Geel-Oost (24)-1110	complex Geel-Oost (24)	1110	5.0282875	51.10643338
Complex nr10 Beernem-2441	Complex nr10 Beernem	2441	3.321736336	51.12168407
Complex nr10 Beernem-2440	Complex nr10 Beernem	2440	3.321823125	51.1218169
complex Geel-Oost (24)-1107	complex Geel-Oost (24)	1107	5.02222003	51.10752569
Complex nr10 Beernem-2438	Complex nr10 Beernem	2438	3.321865835	51.12187609
complex Geel-Oost (24)-1106	complex Geel-Oost (24)	1106	5.02220361	51.10749993
Snede Craeybeckxtunnel-2437	Snede Craeybeckxtunnel	2437	4.416977744	51.17751752
complex Geel-Oost (24)-1105	complex Geel-Oost (24)	1105	5.02201846	51.10766164
Complex nr8 De Pinte-2436	Complex nr8 De Pinte	2436	3.673655077	50.98317217
complex Geel-Oost (24)-1104	complex Geel-Oost (24)	1104	5.0220332	51.10769471
Complex nr8 De Pinte-2435	Complex nr8 De Pinte	2435	3.670248611	50.98268781
complex Bertem (22)-1103	complex Bertem (22)	1103	4.609970335	50.86270853
Complex nr8 De Pinte-2434	Complex nr8 De Pinte	2434	3.668429184	50.98304414
complex Bertem (22)-1102	complex Bertem (22)	1102	4.610068172	50.86258004
Complex nr8 De Pinte-2433	Complex nr8 De Pinte	2433	3.671627146	50.98328473
complex Bertem (22)-1101	complex Bertem (22)	1101	4.609478713	50.86133531
Complex nr8 De Pinte-2432	Complex nr8 De Pinte	2432	3.670258624	50.98284248
complex Bertem (22)-1100	complex Bertem (22)	1100	4.609489996	50.86136697
Complex nr8 De Pinte-2431	Complex nr8 De Pinte	2431	3.670258624	50.98284248
Kennedy snede 1-3762	Kennedy snede 1	3762	4.372902851	51.20440892
Kennedy snede 1-3763	Kennedy snede 1	3763	4.372902851	51.20440892
Kennedy snede 1-3764	Kennedy snede 1	3764	4.372902851	51.20440892
Kennedy snede 1-3765	Kennedy snede 1	3765	4.37264458	51.20430091
Kennedy snede 1-3766	Kennedy snede 1	3766	4.37264458	51.20430091
Kennedy snede 1-3767	Kennedy snede 1	3767	4.37264458	51.20430091
complex Geel-Oost (24)-1109	complex Geel-Oost (24)	1109	5.02206652	51.10739732
Kennedy snede 2-3768	Kennedy snede 2	3768	4.371326973	51.20589093
complex Geel-Oost (24)-1108	complex Geel-Oost (24)	1108	5.02151581	51.10790264
Complex nr10 Beernem-2439	Complex nr10 Beernem	2439	3.321841633	51.12184512
Kennedy snede 2-3769	Kennedy snede 2	3769	4.371326973	51.20589093
Gent Zuid-park-3780	Gent Zuid-park	3780	3.734315639	51.0423627
Gent Zuid-park-3781	Gent Zuid-park	3781	3.734315639	51.0423627
Gent Zuid-park-3782	Gent Zuid-park	3782	3.734136992	51.04231057
Gent Zuid-park-3783	Gent Zuid-park	3783	3.734136992	51.04231057
Geel-Oost - Geel-West (richting Antwerpe-1121	Geel-Oost - Geel-West (richting Antwerpe	1121	4.9677717	51.1198652
Complex nr4 Deerlijk-2452	Complex nr4 Deerlijk	2452	3.374758511	50.84912559
Geel-Oost - Geel-West (richting Antwerpe-1120	Geel-Oost - Geel-West (richting Antwerpe	1120	4.96780062	51.11989314
Complex nr4 Deerlijk-2451	Complex nr4 Deerlijk	2451	3.377114162	50.84989073
Complex nr4 Deerlijk-2450	Complex nr4 Deerlijk	2450	3.376083873	50.84940901
Geel-Oost - Geel-West (richting Antwerpe-1118	Geel-Oost - Geel-West (richting Antwerpe	1118	4.97911804	51.11730572
Complex nr4 Deerlijk-2449	Complex nr4 Deerlijk	2449	3.376083873	50.84940901
Geel-Oost - Geel-West (richting Antwerpe-1117	Geel-Oost - Geel-West (richting Antwerpe	1117	4.99008562	51.11481568
Complex nr4 Deerlijk-2448	Complex nr4 Deerlijk	2448	3.376083873	50.84940901
Geel-Oost - Geel-West (richting Antwerpe-1116	Geel-Oost - Geel-West (richting Antwerpe	1116	4.99010207	51.11484481
Complex nr10 Beernem-2447	Complex nr10 Beernem	2447	3.322339106	51.12136957
Geel-Oost - Geel-West (richting Antwerpe-1115	Geel-Oost - Geel-West (richting Antwerpe	1115	5.00218079	51.11210506
Complex nr10 Beernem-2446	Complex nr10 Beernem	2446	3.320990458	51.12176307
Geel-Oost - Geel-West (richting Antwerpe-1114	Geel-Oost - Geel-West (richting Antwerpe	1114	5.00220089	51.11213978
Complex nr10 Beernem-2445	Complex nr10 Beernem	2445	3.322685227	51.12228272
Geel-Oost - Geel-West (richting Antwerpe-1113	Geel-Oost - Geel-West (richting Antwerpe	1113	5.01471636	51.10933122
Complex nr10 Beernem-2444	Complex nr10 Beernem	2444	3.322737532	51.12228189
Geel-Oost - Geel-West (richting Antwerpe-1112	Geel-Oost - Geel-West (richting Antwerpe	1112	5.01470879	51.1092998
Complex nr10 Beernem-2443	Complex nr10 Beernem	2443	3.321775293	51.12174597
complex Geel-Oost (24)-1111	complex Geel-Oost (24)	1111	5.02805898	51.10604981
Complex nr10 Beernem-2442	Complex nr10 Beernem	2442	3.321757203	51.12171806
Kennedy snede 2-3773	Kennedy snede 2	3773	4.371060502	51.20578672
Kennedy snede 3-3774	Kennedy snede 3	3774	4.369845183	51.20728435
Kennedy snede 3-3775	Kennedy snede 3	3775	4.369845183	51.20728435
Kennedy snede 3-3776	Kennedy snede 3	3776	4.369845183	51.20728435
Kennedy snede 3-3777	Kennedy snede 3	3777	4.369566476	51.20718795
Kennedy snede 3-3778	Kennedy snede 3	3778	4.369566476	51.20718795
Kennedy snede 3-3779	Kennedy snede 3	3779	4.369566476	51.20718795
Geel-Oost - Geel-West (richting Antwerpe-1119	Geel-Oost - Geel-West (richting Antwerpe	1119	4.97910508	51.11727095
Parking Rotselaar-3790	Parking Rotselaar	3790	4.788554001	50.95016215
Parking Rotselaar-3791	Parking Rotselaar	3791	4.788585224	50.95011807
Parking Rotselaar-3792	Parking Rotselaar	3792	4.788606032	50.95008618
Parking Rotselaar-3793	Parking Rotselaar	3793	4.790541938	50.95044109
Parking Rotselaar-3794	Parking Rotselaar	3794	4.790521851	50.95047064
Geel-West - Herentals-Oost (richting Ant-1132	Geel-West - Herentals-Oost (richting Ant	1132	4.908775788	51.14083682
Complex nr6 Kruishoutem-2463	Complex nr6 Kruishoutem	2463	3.496368538	50.91683349
Geel-West - Herentals-Oost (richting Ant-1131	Geel-West - Herentals-Oost (richting Ant	1131	4.919218583	51.13715207
Complex nr6 Kruishoutem-2462	Complex nr6 Kruishoutem	2462	3.496368538	50.91683349
Geel-West - Herentals-Oost (richting Ant-1130	Geel-West - Herentals-Oost (richting Ant	1130	4.919239869	51.13717959
Complex nr6 Kruishoutem-2461	Complex nr6 Kruishoutem	2461	3.496368538	50.91683349
Complex nr6 Kruishoutem-2460	Complex nr6 Kruishoutem	2460	3.496152082	50.91693446
complex Geel-West (23) + aangrenzende va-1129	complex Geel-West (23) + aangrenzende va	1129	4.928436059	51.13377644
complex Geel-West (23) + aangrenzende va-1128	complex Geel-West (23) + aangrenzende va	1128	4.928459578	51.13380219
Complex nr6 Kruishoutem-2459	Complex nr6 Kruishoutem	2459	3.496152082	50.91693446
complex Geel-West (23) + aangrenzende va-1127	complex Geel-West (23) + aangrenzende va	1127	4.935249104	51.13127842
Complex nr6 Kruishoutem-2458	Complex nr6 Kruishoutem	2458	3.496152082	50.91693446
complex Geel-West (23) + aangrenzende va-1126	complex Geel-West (23) + aangrenzende va	1126	4.935275789	51.13130593
Complex nr4 Deerlijk-2457	Complex nr4 Deerlijk	2457	3.37182721	50.84765413
complex Geel-West (23) + aangrenzende va-1125	complex Geel-West (23) + aangrenzende va	1125	4.946414482	51.12719064
Complex nr4 Deerlijk-2456	Complex nr4 Deerlijk	2456	3.369540412	50.84687807
complex Geel-West (23) + aangrenzende va-1124	complex Geel-West (23) + aangrenzende va	1124	4.946436163	51.12721924
Complex nr4 Deerlijk-2455	Complex nr4 Deerlijk	2455	3.370582573	50.84740325
Geel-Oost - Geel-West (richting Antwerpe-1123	Geel-Oost - Geel-West (richting Antwerpe	1123	4.95700174	51.12334657
Complex nr4 Deerlijk-2454	Complex nr4 Deerlijk	2454	3.370582573	50.84740325
Geel-Oost - Geel-West (richting Antwerpe-1122	Geel-Oost - Geel-West (richting Antwerpe	1122	4.95704533	51.12340478
Complex nr4 Deerlijk-2453	Complex nr4 Deerlijk	2453	3.370582573	50.84740325
Gent Ledeberg-3784	Gent Ledeberg	3784	3.738135769	51.03637518
Gent Ledeberg-3785	Gent Ledeberg	3785	3.738095694	51.0363665
Gent Ledeberg-3786	Gent Ledeberg	3786	3.737516528	51.03651408
Gent Ledeberg-3787	Gent Ledeberg	3787	3.737562025	51.03652188
Gent Ledeberg-3788	Gent Ledeberg	3788	3.737399924	51.03643662
Snede Haasrode-3789	Snede Haasrode	3789	4.728621215	50.84421296
complex Herentals-Oost (22)-1143	complex Herentals-Oost (22)	1143	4.85954026	51.14996217
Snede Zoersel - Oelegem-2474	Snede Zoersel - Oelegem	2474	4.668183833	51.23617005
complex Herentals-Oost (22)-1142	complex Herentals-Oost (22)	1142	4.859531	51.14993187
Snede Zoersel - Oelegem-2473	Snede Zoersel - Oelegem	2473	4.668150581	51.23619706
complex Herentals-Oost (22)-1141	complex Herentals-Oost (22)	1141	4.86229968	51.14955362
Knooppunt Antwerpen Oost R1-E313-2472	Knooppunt Antwerpen Oost R1-E313	2472	4.44954935	51.21469203
complex Herentals-Oost (22)-1140	complex Herentals-Oost (22)	1140	4.86231433	51.14959326
Oprit Houtstraat-2471	Oprit Houtstraat	2471	3.808661138	51.06766812
Complex nr2 Oostakker Centrum-2470	Complex nr2 Oostakker Centrum	2470	3.788965383	51.08361974
Geel-West - Herentals-Oost (richting Ant-1139	Geel-West - Herentals-Oost (richting Ant	1139	4.874044645	51.14749584
Geel-West - Herentals-Oost (richting Ant-1138	Geel-West - Herentals-Oost (richting Ant	1138	4.874059657	51.14752551
Complex nr2 Oostakker Centrum-2469	Complex nr2 Oostakker Centrum	2469	3.785377066	51.08449744
Geel-West - Herentals-Oost (richting Ant-1137	Geel-West - Herentals-Oost (richting Ant	1137	4.885430085	51.14547939
Complex nr2 Oostakker Centrum-2468	Complex nr2 Oostakker Centrum	2468	3.785377066	51.08449744
Geel-West - Herentals-Oost (richting Ant-1136	Geel-West - Herentals-Oost (richting Ant	1136	4.885445986	51.14551129
Complex nr6 Kruishoutem-2467	Complex nr6 Kruishoutem	2467	3.498060515	50.91812108
